Date	P	D	E	CPI	Datef	GS10	RealP	RealD	Rtotr	RealE	RealTRE	PE10
1923.07	8.06	0.52	0.86	17.20	1923.54	4.21	152.14	9.85	2395.06	16.22	255.31	7.35
1923.08	8.10	0.52	0.88	17.10	1923.62	4.19	153.79	9.94	2434.06	16.77	265.43	7.44
1923.09	8.15	0.53	0.91	17.20	1923.71	4.16	153.84	9.91	2447.91	17.13	272.57	7.46
1923.10	8.03	0.53	0.93	17.30	1923.79	4.14	150.70	9.88	2411.04	17.49	279.75	7.32
1923.11	8.27	0.53	0.96	17.30	1923.87	4.11	155.20	9.91	2496.31	17.94	288.51	7.55
1923.12	8.55	0.53	0.98	17.30	1923.96	4.09	160.46	9.95	2594.17	18.39	297.34	7.81
1924.01	8.83	0.53	0.98	17.30	1924.04	4.06	165.71	9.98	2692.56	18.31	297.55	8.07
1924.02	8.87	0.53	0.97	17.20	1924.12	4.04	167.43	10.07	2734.12	18.34	299.52	8.16
1924.03	8.70	0.54	0.97	17.10	1924.21	4.03	165.18	10.16	2711.22	18.37	301.51	8.06
1924.04	8.50	0.54	0.96	17.00	1924.29	4.01	162.34	10.25	2678.50	18.40	303.55	7.92
1924.05	8.47	0.54	0.96	17.00	1924.37	3.99	161.76	10.28	2683.18	18.32	303.86	7.90
1924.06	8.63	0.54	0.96	17.00	1924.46	3.98	164.82	10.31	2748.12	18.24	304.11	8.05
1924.07	9.03	0.54	0.95	17.10	1924.54	3.96	171.45	10.29	2872.97	18.05	302.50	8.38
1924.08	9.34	0.54	0.95	17.00	1924.62	3.94	178.38	10.38	3003.57	18.08	304.44	8.72
1924.09	9.25	0.55	0.94	17.10	1924.71	3.93	175.63	10.35	2971.75	17.89	302.80	8.58
1924.10	9.13	0.55	0.94	17.20	1924.79	3.91	172.34	10.32	2930.70	17.71	301.19	8.42
1924.11	9.64	0.55	0.93	17.20	1924.87	3.89	181.97	10.35	3109.07	17.63	301.30	8.89
1924.12	10.16	0.55	0.93	17.30	1924.96	3.88	190.67	10.32	3272.54	17.45	299.55	9.31
1925.01	10.58	0.55	0.96	17.30	1925.04	3.86	198.56	10.40	3422.69	17.95	309.50	9.69
1925.02	10.67	0.56	0.98	17.20	1925.12	3.85	201.41	10.54	3487.02	18.56	321.35	9.83
1925.03	10.39	0.56	1.01	17.30	1925.21	3.83	194.99	10.56	3391.11	18.95	329.65	9.52
1925.04	10.28	0.57	1.04	17.20	1925.29	3.82	194.05	10.70	3390.22	19.57	341.99	9.48
1925.05	10.61	0.57	1.06	17.30	1925.37	3.80	199.12	10.71	3494.42	19.95	350.10	9.73
1925.06	10.80	0.58	1.09	17.50	1925.46	3.79	200.37	10.67	3531.95	20.22	356.47	9.80
1925.07	11.10	0.58	1.12	17.70	1925.54	3.77	203.61	10.62	3604.65	20.49	362.74	9.96
1925.08	11.25	0.58	1.14	17.70	1925.62	3.76	206.36	10.70	3669.14	20.97	372.78	10.11
1925.09	11.51	0.59	1.17	17.70	1925.71	3.74	211.13	10.78	3769.91	21.46	383.21	10.36
1925.10	11.89	0.59	1.20	17.70	1925.79	3.73	218.10	10.85	3910.52	21.96	393.68	10.72
1925.11	12.26	0.60	1.22	18.00	1925.87	3.71	221.14	10.75	3981.07	22.06	397.13	10.89
1925.12	12.46	0.60	1.25	17.90	1925.96	3.70	226.00	10.88	4084.94	22.67	409.81	11.15
1926.01	12.65	0.61	1.25	17.90	1926.04	3.68	229.45	11.02	4163.83	22.65	411.12	11.34
1926.02	12.67	0.62	1.25	17.90	1926.12	3.65	229.81	11.15	4187.28	22.64	412.45	11.39
1926.03	11.81	0.62	1.25	17.80	1926.21	3.62	215.41	11.35	3942.23	22.76	416.59	10.71
1926.04	11.48	0.63	1.25	17.90	1926.29	3.60	208.23	11.43	3828.09	22.62	415.82	10.40
1926.05	11.56	0.64	1.25	17.80	1926.37	3.57	210.85	11.63	3894.24	22.73	419.74	10.58
1926.06	12.11	0.65	1.25	17.70	1926.46	3.54	222.13	11.83	4120.77	22.84	423.65	11.20
1926.07	12.62	0.65	1.24	17.50	1926.54	3.51	234.13	12.11	4362.11	23.08	429.99	11.87
1926.08	13.12	0.66	1.24	17.40	1926.62	3.48	244.81	12.32	4580.12	23.19	433.92	12.49
1926.09	13.32	0.67	1.24	17.50	1926.71	3.45	247.12	12.38	4642.67	23.04	432.90	12.69
1926.10	13.02	0.68	1.24	17.60	1926.79	3.43	240.18	12.45	4531.82	22.91	432.30	12.43
1926.11	13.19	0.68	1.24	17.70	1926.87	3.40	241.94	12.52	4584.73	22.76	431.36	12.62
1926.12	13.49	0.69	1.24	17.70	1926.96	3.37	247.45	12.66	4709.00	22.75	432.85	13.01
1927.01	13.40	0.70	1.23	17.50	1927.04	3.34	248.61	12.93	4751.54	22.80	435.79	13.19
1927.02	13.66	0.70	1.22	17.40	1927.12	3.34	254.89	13.12	4892.47	22.73	436.24	13.63
1927.03	13.87	0.71	1.21	17.30	1927.21	3.34	260.30	13.32	5017.71	22.67	437.02	14.03
1927.04	14.21	0.72	1.20	17.30	1927.29	3.34	266.68	13.45	5162.32	22.46	434.86	14.49
1927.05	14.70	0.72	1.19	17.40	1927.37	3.34	274.29	13.50	5331.41	22.13	430.14	15.00
1927.06	14.89	0.73	1.18	17.60	1927.46	3.34	274.68	13.47	5360.77	21.68	423.03	15.12
1927.07	15.22	0.74	1.16	17.30	1927.54	3.34	285.64	13.83	5597.08	21.84	428.06	15.82
1927.08	16.03	0.74	1.15	17.20	1927.62	3.33	302.59	14.03	5952.14	21.76	428.12	16.86
1927.09	16.94	0.75	1.14	17.30	1927.71	3.33	317.92	14.08	6276.75	21.45	423.51	17.82
1927.10	16.68	0.76	1.13	17.40	1927.79	3.33	311.24	14.12	6168.12	21.12	418.60	17.54
1927.11	17.06	0.76	1.12	17.30	1927.87	3.33	320.17	14.32	6368.77	21.04	418.49	18.13
1927.12	17.46	0.77	1.11	17.30	1927.96	3.33	327.67	14.45	6542.05	20.83	415.90	18.65
1928.01	17.53	0.78	1.13	17.30	1928.04	3.33	328.99	14.58	6592.53	21.26	426.09	18.81
1928.02	17.32	0.78	1.16	17.10	1928.12	3.35	328.85	14.87	6614.57	21.93	441.10	18.87
1928.03	18.25	0.79	1.18	17.10	1928.21	3.38	346.51	15.00	6994.88	22.35	451.12	19.94
1928.04	19.40	0.80	1.20	17.10	1928.29	3.40	368.34	15.13	7461.10	22.78	461.51	21.26
1928.05	20.00	0.80	1.22	17.20	1928.37	3.42	377.53	15.16	7672.73	23.07	468.80	21.83
1928.06	19.02	0.81	1.25	17.10	1928.46	3.44	361.13	15.38	7365.49	23.64	482.13	20.91
1928.07	19.16	0.82	1.27	17.10	1928.54	3.47	363.78	15.51	7446.06	24.08	492.78	21.08
1928.08	19.78	0.82	1.29	17.10	1928.62	3.49	375.56	15.63	7713.67	24.49	503.07	21.76
1928.09	21.17	0.83	1.31	17.30	1928.71	3.51	397.30	15.58	8186.95	24.62	507.38	23.00
1928.10	21.60	0.84	1.34	17.20	1928.79	3.53	407.73	15.79	8428.93	25.20	520.95	23.58
1928.11	23.06	0.84	1.36	17.20	1928.87	3.56	435.29	15.92	9026.09	25.62	531.15	25.12
1928.12	23.15	0.85	1.38	17.10	1928.96	3.58	439.54	16.14	9142.19	26.20	544.98	25.30
1929.01	24.86	0.86	1.40	17.10	1929.04	3.60	472.01	16.33	9845.79	26.56	554.07	27.08
1929.02	24.99	0.87	1.42	17.10	1929.12	3.57	474.48	16.52	9925.99	26.92	563.23	27.13
1929.03	25.43	0.88	1.44	17.00	1929.21	3.55	485.67	16.81	10189.47	27.46	576.19	27.68
1929.04	25.28	0.89	1.46	16.90	1929.29	3.52	485.66	17.10	10219.20	27.99	588.98	27.57
1929.05	25.66	0.90	1.48	17.00	1929.37	3.50	490.06	17.19	10341.94	28.19	594.88	27.70
1929.06	26.15	0.91	1.50	17.10	1929.46	3.47	496.50	17.28	10508.17	28.39	600.75	27.94
1929.07	28.48	0.92	1.51	17.30	1929.54	3.45	534.49	17.27	11342.61	28.41	602.97	29.93
1929.08	30.10	0.93	1.53	17.30	1929.62	3.42	564.89	17.45	12018.67	28.77	612.11	31.48
1929.09	31.30	0.94	1.55	17.30	1929.71	3.39	587.41	17.64	12529.10	29.13	621.25	32.56
1929.10	27.99	0.95	1.57	17.30	1929.79	3.37	525.29	17.83	11235.82	29.50	631.04	28.96
1929.11	20.58	0.96	1.59	17.30	1929.87	3.34	386.23	18.02	8293.39	29.86	641.15	21.17
1929.12	21.40	0.97	1.61	17.20	1929.96	3.32	403.95	18.31	8706.74	30.39	655.04	22.01
1930.01	21.71	0.97	1.56	17.10	1930.04	3.29	412.20	18.43	8917.63	29.56	639.56	22.31
1930.02	23.07	0.97	1.50	17.00	1930.12	3.29	440.60	18.56	9565.47	28.70	623.19	23.70
1930.03	23.94	0.97	1.45	16.90	1930.21	3.30	459.92	18.68	10018.73	27.86	606.82	24.59
1930.04	25.46	0.97	1.40	17.00	1930.29	3.30	486.24	18.59	10625.91	26.68	583.05	25.84
1930.05	23.94	0.97	1.34	16.90	1930.37	3.31	459.92	18.72	10084.73	25.80	565.74	24.31
1930.06	21.52	0.98	1.29	16.80	1930.46	3.31	415.89	18.84	9153.69	24.93	548.71	21.87
1930.07	21.06	0.98	1.24	16.60	1930.54	3.32	411.90	19.09	9100.96	24.19	534.56	21.55
1930.08	20.79	0.98	1.18	16.50	1930.62	3.32	409.09	19.22	9074.12	23.28	516.34	21.30
1930.09	20.78	0.98	1.13	16.60	1930.71	3.32	406.43	19.12	9050.46	22.10	492.16	21.07
1930.10	17.92	0.98	1.08	16.50	1930.79	3.33	352.61	19.25	7887.85	21.19	474.06	18.21
1930.11	16.62	0.98	1.02	16.40	1930.87	3.33	329.03	19.39	7396.37	20.25	455.26	16.94
1930.12	15.51	0.98	0.97	16.10	1930.96	3.34	312.77	19.76	7068.03	19.56	442.04	16.06
1931.01	15.98	0.97	0.94	15.90	1931.04	3.34	326.31	19.74	7410.98	19.19	435.94	16.71
1931.02	17.20	0.95	0.91	15.70	1931.12	3.37	355.69	19.71	8115.70	18.82	429.38	18.16
1931.03	17.53	0.94	0.88	15.60	1931.21	3.40	364.84	19.56	8361.63	18.31	419.75	18.58
1931.04	15.86	0.93	0.85	15.50	1931.29	3.43	332.21	19.41	7650.94	17.80	410.04	16.87
1931.05	14.33	0.91	0.82	15.30	1931.37	3.45	304.09	19.38	7040.42	17.40	402.87	15.40
1931.06	13.87	0.90	0.79	15.10	1931.46	3.48	298.23	19.35	6942.01	16.99	395.40	15.06
1931.07	14.33	0.89	0.76	15.10	1931.54	3.51	308.12	19.07	7209.23	16.34	382.35	15.52
1931.08	13.90	0.87	0.73	15.10	1931.62	3.54	298.87	18.78	7029.51	15.70	369.18	15.01
1931.09	11.83	0.86	0.70	15.00	1931.71	3.57	256.06	18.61	6059.04	15.15	358.52	12.82
1931.10	10.25	0.85	0.67	14.90	1931.79	3.60	223.35	18.45	5321.42	14.60	347.84	11.15
1931.11	10.39	0.83	0.64	14.70	1931.87	3.62	229.48	18.40	5504.03	14.14	339.04	11.42
1931.12	8.44	0.82	0.61	14.60	1931.96	3.65	187.69	18.24	4538.10	13.57	327.99	9.31
1932.01	8.30	0.79	0.59	14.30	1932.04	3.68	188.45	18.01	4592.74	13.47	328.30	9.31
1932.02	8.23	0.77	0.58	14.10	1932.12	3.65	189.51	17.65	4654.46	13.28	326.15	9.34
1932.03	8.26	0.74	0.56	14.00	1932.21	3.62	191.56	17.16	4739.92	12.99	321.35	9.41
1932.04	6.28	0.71	0.54	13.90	1932.29	3.59	146.69	16.66	3664.00	12.69	316.98	7.19
1932.05	5.51	0.69	0.53	13.70	1932.37	3.56	130.58	16.27	3295.55	12.48	315.02	6.39
1932.06	4.77	0.66	0.51	13.60	1932.46	3.53	113.87	15.76	2907.07	12.18	310.82	5.57
1932.07	5.01	0.63	0.49	13.60	1932.54	3.50	119.60	15.12	3085.50	11.78	303.81	5.84
1932.08	7.53	0.61	0.48	13.50	1932.62	3.46	181.09	14.59	4703.21	11.46	297.75	8.83
1932.09	8.26	0.58	0.46	13.40	1932.71	3.43	200.13	14.05	5228.08	11.15	291.15	9.76
1932.10	7.12	0.55	0.44	13.30	1932.79	3.40	173.81	13.51	4569.82	10.82	284.52	8.48
1932.11	7.05	0.53	0.43	13.20	1932.87	3.37	173.40	12.95	4587.55	10.50	277.66	8.46
1932.12	6.82	0.50	0.41	13.10	1932.96	3.34	169.03	12.39	4499.09	10.16	270.47	8.26
1933.01	7.09	0.50	0.41	12.90	1933.04	3.31	178.44	12.46	4777.35	10.38	277.95	8.73
1933.02	6.25	0.49	0.42	12.70	1933.12	3.29	159.78	12.53	4305.61	10.61	285.89	7.83
1933.03	6.23	0.49	0.42	12.60	1933.21	3.28	160.53	12.50	4353.96	10.76	291.78	7.87
1933.04	6.89	0.48	0.42	12.60	1933.29	3.26	177.54	12.37	4843.17	10.82	295.23	8.72
1933.05	8.87	0.48	0.42	12.60	1933.37	3.25	228.56	12.24	6262.79	10.89	298.31	11.25
1933.06	10.39	0.47	0.43	12.70	1933.46	3.23	265.62	12.02	7305.68	10.87	298.84	13.10
1933.07	11.23	0.47	0.43	13.10	1933.54	3.22	278.33	11.52	7681.63	10.60	292.42	13.75
1933.08	10.67	0.46	0.43	13.20	1933.62	3.20	262.44	11.31	7269.31	10.58	292.95	13.00
1933.09	10.58	0.46	0.43	13.20	1933.71	3.18	260.23	11.19	7233.82	10.64	295.71	12.92
1933.10	9.55	0.45	0.44	13.20	1933.79	3.17	234.90	11.07	6555.22	10.70	298.59	11.70
1933.11	9.78	0.45	0.44	13.20	1933.87	3.15	240.55	10.95	6738.55	10.76	301.44	12.01
1933.12	9.97	0.44	0.44	13.20	1933.96	3.14	245.23	10.82	6894.73	10.82	304.28	12.28
1934.01	10.54	0.44	0.44	13.20	1934.04	3.12	259.25	10.84	7314.32	10.93	308.26	13.03
1934.02	11.32	0.44	0.45	13.30	1934.12	3.09	276.34	10.78	7821.89	10.94	309.77	13.93
1934.03	10.74	0.44	0.45	13.30	1934.21	3.07	262.18	10.80	7446.60	11.05	313.74	13.25
1934.04	10.92	0.44	0.46	13.30	1934.29	3.04	266.57	10.82	7597.02	11.15	317.73	13.52
1934.05	9.81	0.44	0.46	13.30	1934.37	3.01	239.48	10.84	6850.55	11.25	321.79	12.18
1934.06	9.94	0.45	0.47	13.40	1934.46	2.98	240.84	10.78	6915.23	11.27	323.50	12.29
1934.07	9.47	0.45	0.47	13.40	1934.54	2.96	229.45	10.80	6614.10	11.37	327.70	11.74
1934.08	9.10	0.45	0.47	13.40	1934.62	2.93	220.49	10.82	6381.68	11.47	331.92	11.32
1934.09	8.88	0.45	0.48	13.60	1934.71	2.90	211.99	10.68	6161.58	11.40	331.32	10.91
1934.10	8.95	0.45	0.48	13.50	1934.79	2.87	215.25	10.78	6282.27	11.58	338.12	11.11
1934.11	9.20	0.45	0.49	13.50	1934.87	2.85	221.26	10.80	6484.03	11.68	342.38	11.45
1934.12	9.26	0.45	0.49	13.40	1934.96	2.82	224.36	10.90	6601.65	11.87	349.33	11.64
1935.01	9.26	0.45	0.57	13.60	1935.04	2.79	221.06	10.74	6530.90	13.61	402.01	11.50
1935.02	8.98	0.45	0.65	13.70	1935.12	2.78	212.81	10.66	6313.45	15.40	456.99	11.09
1935.03	8.41	0.45	0.73	13.70	1935.21	2.77	199.31	10.66	5939.07	17.30	515.52	10.40
1935.04	9.04	0.45	0.76	13.80	1935.29	2.76	212.68	10.51	6363.81	17.80	532.66	11.10
1935.05	9.75	0.44	0.78	13.80	1935.37	2.74	229.39	10.43	6889.63	18.43	553.53	11.99
1935.06	10.12	0.44	0.81	13.70	1935.46	2.73	239.83	10.43	7229.38	19.20	578.64	12.54
1935.07	10.65	0.44	0.79	13.70	1935.54	2.72	252.39	10.43	7634.19	18.80	568.68	13.20
1935.08	11.37	0.44	0.78	13.70	1935.62	2.71	269.45	10.43	8176.58	18.41	558.53	14.11
1935.09	11.61	0.44	0.76	13.70	1935.71	2.70	275.14	10.43	8375.54	18.01	548.27	14.42
1935.10	11.92	0.45	0.76	13.70	1935.79	2.69	282.49	10.66	8626.23	18.01	549.99	14.83
1935.11	13.04	0.46	0.76	13.80	1935.87	2.67	306.79	10.82	9395.91	17.88	547.61	16.13
1935.12	13.04	0.47	0.76	13.80	1935.96	2.66	306.79	11.06	9424.13	17.88	549.26	16.16
1936.01	13.76	0.48	0.77	13.80	1936.04	2.65	323.73	11.29	9973.39	18.12	558.10	17.09
1936.02	14.55	0.49	0.78	13.80	1936.12	2.65	342.32	11.53	10575.59	18.35	566.94	18.10
1936.03	14.86	0.50	0.79	13.70	1936.21	2.66	352.16	11.85	10910.25	18.72	580.02	18.66
1936.04	14.88	0.52	0.82	13.70	1936.29	2.66	352.64	12.24	10956.55	19.43	603.79	18.72
1936.05	14.09	0.53	0.85	13.70	1936.37	2.66	333.91	12.64	10407.58	20.14	627.85	17.75
1936.06	14.69	0.55	0.88	13.80	1936.46	2.66	345.61	12.94	10805.75	20.70	647.31	18.39
1936.07	15.56	0.57	0.90	13.90	1936.54	2.67	363.45	13.31	11398.05	21.02	659.27	19.36
1936.08	15.87	0.59	0.92	14.00	1936.62	2.67	368.04	13.68	11577.85	21.34	671.18	19.62
1936.09	16.05	0.61	0.94	14.00	1936.71	2.67	372.21	14.15	11746.26	21.80	687.94	19.86
1936.10	16.89	0.65	0.97	14.00	1936.79	2.67	391.69	15.00	12400.45	22.42	709.72	20.91
1936.11	17.36	0.68	0.99	14.00	1936.87	2.68	402.59	15.85	12787.33	23.04	731.69	21.50
1936.12	17.06	0.72	1.02	14.00	1936.96	2.68	395.64	16.70	12610.55	23.65	753.97	21.13
1937.01	17.59	0.73	1.05	14.10	1937.04	2.68	405.03	16.81	12954.75	24.18	773.31	21.62
1937.02	18.11	0.74	1.08	14.10	1937.12	2.67	417.01	17.04	13383.14	24.87	798.11	22.24
1937.03	18.09	0.75	1.11	14.20	1937.21	2.66	413.61	17.15	13320.08	25.38	817.32	22.04
1937.04	17.01	0.78	1.13	14.30	1937.29	2.65	386.20	17.71	12484.79	25.66	829.38	20.56
1937.05	16.25	0.81	1.15	14.40	1937.37	2.64	366.38	18.26	11893.35	25.93	841.68	19.47
1937.06	15.64	0.84	1.17	14.40	1937.46	2.63	352.63	18.94	11498.12	26.38	860.15	18.71
1937.07	16.57	0.82	1.19	14.50	1937.54	2.62	371.02	18.29	12147.51	26.57	869.95	19.65
1937.08	16.74	0.79	1.20	14.50	1937.62	2.61	374.83	17.76	12320.60	26.94	885.65	19.81
1937.09	14.37	0.77	1.22	14.60	1937.71	2.60	319.56	17.12	10550.75	27.13	895.75	16.85
1937.10	12.28	0.78	1.19	14.60	1937.79	2.59	273.08	17.35	9063.95	26.46	878.35	14.36
1937.11	11.20	0.79	1.16	14.50	1937.87	2.58	250.78	17.69	8372.74	25.97	867.18	13.16
1937.12	11.02	0.80	1.13	14.40	1937.96	2.57	248.46	18.04	8345.57	25.48	855.76	13.01
1938.01	11.31	0.79	1.08	14.20	1938.04	2.56	258.59	18.14	8736.60	24.62	831.69	13.51
1938.02	11.04	0.79	1.02	14.10	1938.12	2.54	254.21	18.11	8639.51	23.56	800.82	13.26
1938.03	10.31	0.78	0.97	14.10	1938.21	2.53	237.40	17.96	8119.11	22.34	763.87	12.38
1938.04	9.89	0.77	0.90	14.20	1938.29	2.51	226.13	17.53	7783.47	20.65	710.93	11.79
1938.05	9.98	0.75	0.84	14.10	1938.37	2.49	229.80	17.35	7959.76	19.27	667.30	11.99
1938.06	10.21	0.74	0.77	14.10	1938.46	2.48	235.10	17.04	8192.38	17.73	617.84	12.29
1938.07	12.24	0.71	0.72	14.10	1938.54	2.46	281.84	16.43	9868.93	16.58	580.53	14.77
1938.08	12.31	0.69	0.67	14.10	1938.62	2.44	283.45	15.81	9971.51	15.43	542.72	14.90
1938.09	11.75	0.66	0.62	14.10	1938.71	2.43	270.56	15.20	9562.44	14.28	504.57	14.28
1938.10	13.06	0.61	0.63	14.00	1938.79	2.41	302.87	14.15	10746.13	14.53	515.64	16.06
1938.11	13.07	0.56	0.63	14.00	1938.87	2.39	303.10	12.99	10792.76	14.69	522.98	16.15
1938.12	12.69	0.51	0.64	14.00	1938.96	2.38	294.29	11.83	10514.06	14.84	530.26	15.76
1939.01	12.50	0.51	0.66	14.00	1939.04	2.36	289.89	11.90	10392.09	15.38	551.47	15.60
1939.02	12.40	0.52	0.69	13.90	1939.12	2.35	289.64	12.07	10419.17	16.04	576.98	15.66
1939.03	12.39	0.52	0.71	13.90	1939.21	2.34	289.40	12.15	10447.18	16.58	598.67	15.73
1939.04	10.83	0.52	0.73	13.80	1939.29	2.32	254.80	12.31	9235.00	17.10	619.65	13.92
1939.05	11.23	0.53	0.74	13.80	1939.37	2.31	264.21	12.39	9613.52	17.49	636.34	14.50
1939.06	11.43	0.53	0.76	13.80	1939.46	2.30	268.91	12.47	9822.54	17.88	653.12	14.83
1939.07	11.71	0.54	0.78	13.80	1939.54	2.29	275.50	12.70	10101.83	18.27	670.01	15.27
1939.08	11.54	0.55	0.79	13.80	1939.62	2.27	271.50	12.94	9994.72	18.66	687.10	15.12
1939.09	12.77	0.56	0.81	14.10	1939.71	2.26	294.05	12.89	10864.25	18.65	689.12	16.45
1939.10	12.90	0.58	0.84	14.00	1939.79	2.25	299.16	13.45	11094.66	19.48	722.44	16.82
1939.11	12.67	0.60	0.87	14.00	1939.87	2.24	293.83	13.91	10939.85	20.18	751.20	16.60
1939.12	12.37	0.62	0.90	14.00	1939.96	2.22	286.87	14.38	10725.43	20.87	780.35	16.28
1940.01	12.30	0.62	0.93	13.90	1940.04	2.21	287.30	14.56	10786.82	21.72	815.59	16.38
1940.02	12.22	0.63	0.96	14.00	1940.12	2.19	283.39	14.53	10685.58	22.26	839.46	16.22
1940.03	12.15	0.63	0.99	14.00	1940.21	2.17	281.77	14.61	10670.28	22.96	869.43	16.17
1940.04	12.27	0.64	1.01	14.00	1940.29	2.15	284.55	14.76	10822.26	23.35	887.89	16.37
1940.05	10.58	0.64	1.02	14.00	1940.37	2.12	245.36	14.92	9378.95	23.73	907.16	14.14
1940.06	9.67	0.65	1.04	14.10	1940.46	2.10	222.67	14.97	8559.14	23.95	920.53	12.84
1940.07	9.99	0.66	1.05	14.00	1940.54	2.08	231.68	15.23	8954.32	24.43	944.13	13.37
1940.08	10.20	0.66	1.07	14.00	1940.62	2.06	236.55	15.38	9192.09	24.74	961.27	13.65
1940.09	10.63	0.67	1.08	14.00	1940.71	2.04	246.52	15.54	9629.92	25.05	978.39	14.21
1940.10	10.73	0.67	1.07	14.00	1940.79	2.02	248.84	15.54	9771.09	24.81	974.38	14.33
1940.11	10.98	0.67	1.06	14.00	1940.87	1.99	254.64	15.54	10049.59	24.58	970.18	14.64
1940.12	10.53	0.67	1.05	14.10	1940.96	1.97	242.47	15.43	9620.11	24.18	959.27	13.91
1941.01	10.55	0.67	1.05	14.10	1941.04	1.95	242.93	15.50	9689.65	24.25	967.43	13.90
1941.02	9.89	0.68	1.06	14.10	1941.12	1.99	227.73	15.58	9135.26	24.33	976.03	13.00
1941.03	9.95	0.68	1.06	14.20	1941.21	2.04	227.50	15.55	9177.93	24.24	977.75	12.96
1941.04	9.64	0.68	1.07	14.30	1941.29	2.08	218.87	15.51	8881.96	24.29	985.86	12.43
1941.05	9.43	0.69	1.08	14.40	1941.37	2.12	212.62	15.48	8680.49	24.35	994.16	12.04
1941.06	9.76	0.69	1.09	14.70	1941.46	2.16	215.56	15.24	8852.76	24.07	988.68	12.16
1941.07	10.26	0.69	1.12	14.70	1941.54	2.21	226.61	15.31	9358.69	24.81	1024.65	12.74
1941.08	10.21	0.70	1.16	14.90	1941.62	2.25	222.48	15.18	9240.32	25.20	1046.82	12.46
1941.09	10.24	0.70	1.19	15.10	1941.71	2.29	220.17	15.05	9196.82	25.59	1068.77	12.28
1941.10	9.83	0.70	1.18	15.30	1941.79	2.33	208.60	14.93	8765.13	25.04	1052.17	11.58
1941.11	9.37	0.71	1.17	15.40	1941.87	2.38	197.54	14.90	8352.88	24.67	1043.00	10.91
1941.12	8.76	0.71	1.16	15.50	1941.96	2.42	183.49	14.87	7811.12	24.30	1034.35	10.09
1942.01	8.93	0.70	1.12	15.70	1942.04	2.46	184.67	14.54	7912.86	23.16	992.43	10.10
1942.02	8.65	0.70	1.08	15.80	1942.12	2.46	177.75	14.32	7667.36	22.19	957.31	9.68
1942.03	8.18	0.69	1.04	16.00	1942.21	2.46	165.99	14.00	7210.45	21.10	916.73	9.00
1942.04	7.84	0.68	1.02	16.10	1942.29	2.46	158.10	13.71	6917.47	20.57	899.98	8.54
1942.05	7.93	0.67	1.00	16.30	1942.37	2.46	157.95	13.35	6959.68	19.92	877.64	8.51
1942.06	8.33	0.66	0.98	16.30	1942.46	2.46	165.92	13.15	7359.01	19.52	865.77	8.91
1942.07	8.64	0.65	0.97	16.40	1942.54	2.47	171.05	12.80	7633.65	19.14	854.07	9.15
1942.08	8.59	0.63	0.95	16.50	1942.62	2.47	169.03	12.46	7589.82	18.76	842.33	9.01
1942.09	8.68	0.62	0.94	16.50	1942.71	2.47	170.80	12.20	7715.00	18.50	835.49	9.08
1942.10	9.32	0.61	0.97	16.70	1942.79	2.47	181.19	11.86	8229.28	18.86	856.48	9.60
1942.11	9.47	0.60	1.00	16.80	1942.87	2.47	183.01	11.60	8355.84	19.33	882.35	9.66
1942.12	9.52	0.59	1.03	16.90	1942.96	2.47	182.89	11.33	8393.37	19.79	908.11	9.62
1943.01	10.09	0.59	1.04	16.90	1943.04	2.47	193.84	11.33	8939.27	20.04	924.34	10.15
1943.02	10.69	0.59	1.06	16.90	1943.12	2.47	205.37	11.33	9514.40	20.30	940.47	10.71
1943.03	11.07	0.59	1.07	17.20	1943.21	2.47	208.96	11.14	9723.76	20.20	939.88	10.85
1943.04	11.44	0.59	1.08	17.40	1943.29	2.47	213.46	11.01	9975.95	20.15	941.79	11.04
1943.05	11.89	0.59	1.09	17.50	1943.37	2.47	220.59	10.95	10351.74	20.22	948.98	11.36
1943.06	12.10	0.59	1.10	17.50	1943.46	2.47	224.49	10.95	10577.38	20.41	961.58	11.52
1943.07	12.35	0.59	1.09	17.40	1943.54	2.48	230.44	11.07	10901.44	20.40	965.09	11.77
1943.08	11.74	0.60	1.09	17.30	1943.62	2.48	220.33	11.20	10467.03	20.39	968.84	11.21
1943.09	11.99	0.60	1.08	17.40	1943.71	2.48	223.73	11.20	10672.81	20.15	961.35	11.34
1943.10	11.88	0.60	1.03	17.40	1943.79	2.48	221.67	11.26	10619.65	19.28	923.70	11.19
1943.11	11.33	0.61	0.99	17.40	1943.87	2.48	211.41	11.32	10173.19	18.41	885.93	10.63
1943.12	11.48	0.61	0.94	17.40	1943.96	2.48	214.21	11.38	10353.52	17.54	847.76	10.74
1944.01	11.85	0.61	0.94	17.40	1944.04	2.48	221.11	11.44	10733.31	17.48	848.40	11.05
1944.02	11.77	0.62	0.93	17.40	1944.12	2.47	219.62	11.51	10707.39	17.42	849.07	10.95
1944.03	12.10	0.62	0.93	17.40	1944.21	2.46	225.78	11.57	11054.60	17.35	849.65	11.22
1944.04	11.89	0.62	0.93	17.50	1944.29	2.45	220.59	11.56	10847.86	17.19	845.45	10.94
1944.05	12.10	0.63	0.92	17.50	1944.37	2.44	224.49	11.63	11087.10	17.13	846.04	11.10
1944.06	12.67	0.63	0.92	17.60	1944.46	2.43	233.73	11.62	11591.25	16.97	841.67	11.53
1944.07	13.00	0.63	0.91	17.70	1944.54	2.43	238.46	11.62	11873.97	16.75	834.22	11.74
